,Latex formula,English translation 1,English translation 2,English translation 3,English translation 4,English translation 5,English translation 6,English translation 7,English translation 8,English translation 9,English translation 10
171,( ( \smaller { d } { c } ) \vee ( \sameSize { d } { c } ) ) \& ( ( \smaller { e } { c } ) \vee ( \sameSize { e } { c } ) ),d and e are smaller than c or the same size as c,0,0,0,0,0,0,0,0,0
172,( \sim ( \sim ( \sim ( \sameCol { e } { c } ) ) ) ) \& ( \sim ( \sameCol { e } { d } ) ),it is not the case that it is not the case that e is not in the same column as c and e is not in the same column as d,0,0,0,0,0,0,0,0,0
173,( ( c \in cube ) \& ( d \in cube ) ) \& ( \sim ( ( \small { c } ) \vee ( \small { d } ) ) ),"c is a cube , d is a cube and it is not the case that c or d is small",0,0,0,0,0,0,0,0,0
174,( \sim ( \frontOf { f } { a } ) ) \& ( ( f \in dodec ) \vee ( \sim ( f \in dodec ) ) ),all these hold : \item f is not in front of a \item f is a dodecagon or f is not a dodecagon,0,0,0,0,0,0,0,0,0
175,\sim ( \sim ( ( \sameRow { b } { a } ) \& ( \sim ( \sameCol { b } { f } ) ) ) ),it is not the case that it is not the case that b is in the same row as a and b is not in the same column as f,0,0,0,0,0,0,0,0,0
176,( \sim ( \frontOf { f } { a } ) ) \& ( \sim ( \backOf { a } { f } ) ),f is not in front of a and a is not in back of f,0,0,0,0,0,0,0,0,0
177,( \sim ( \sim ( \rightOf { f } { a } ) ) ) \& ( \leftOf { f } { b } ),it is not the case that f is not right of a and f is left of b,0,0,0,0,0,0,0,0,0
178,( \larger { f } { c } ) \& ( \frontOf { c } { f } ),f is larger than c and c is in front of f,0,0,0,0,0,0,0,0,0
179,( \sim ( ( \sameCol { e } { c } ) \vee ( \sameCol { e } { d } ) ) ) \& ( \sim ( ( \sameCol { e } { c } ) \& ( \sameCol { e } { d } ) ) ),it is not the case that e is in the same column as c or in the same column as d and it is not the case that e is in the same column as c and in the same column as d,0,0,0,0,0,0,0,0,0
180,\sim ( \sim ( ( \rightOf { f } { a } ) \& ( \leftOf { f } { b } ) ) ),it is not the case that it is not the case that f is right of a and left of b,0,0,0,0,0,0,0,0,0
181,( \sameSize { e } { d } ) \vee ( \sameSize { d } { e } ),e is the same size as d or d is the same size as e,0,0,0,0,0,0,0,0,0
182,( \sim ( ( \larger { e } { c } ) \& ( \smaller { c } { e } ) ) ) \& ( \sim ( ( \larger { d } { c } ) \& ( \smaller { c } { d } ) ) ),it is not the case that e is larger than c and c is smaller than e and it is not the case that d is larger than c and c is smaller than d,0,0,0,0,0,0,0,0,0
183,( \sim ( \sim ( \backOf { f } { a } ) ) ) \vee ( \smaller { f } { a } ),it is not the case that f is not in back of a or f is smaller than a,0,0,0,0,0,0,0,0,0
184,( max \in student ) \& ( \sim ( max \in pet ) ),max is a student and max is not a pet,0,0,0,0,0,0,0,0,0
185,\sim ( ( \frontOf { f } { a } ) \vee ( \frontOf { f } { a } ) ),it is not the case that f is in front of a or in front of a,0,0,0,0,0,0,0,0,0
186,( \sim ( ( \sameCol { e } { c } ) \& ( \sameCol { e } { d } ) ) ) \& ( \sim ( ( \sameCol { e } { c } ) \vee ( \sameCol { e } { d } ) ) ),it is not the case that e is in the same column as c and in the same column as d and it is not the case that e is in the same column as c or in the same column as d,0,0,0,0,0,0,0,0,0
187,( \sameRow { b } { a } ) \& ( \sim ( ( \sameRow { b } { a } ) \& ( \sameCol { b } { f } ) ) ),b is in the same row as a and it is not the case that b is in the same row as a and in the same column as f,0,0,0,0,0,0,0,0,0
188,( ( \sim ( \rightOf { e } { c } ) ) \vee ( \sim ( \leftOf { e } { b } ) ) ) \& ( ( \sim ( \leftOf { a } { b } ) ) \vee ( \sim ( \rightOf { a } { c } ) ) ),all these hold : \item e is not right of c or e is not left of b \item a is not left of b or a is not right of c,0,0,0,0,0,0,0,0,0
189,\sim ( \sameRow { b } { c } ),b is not in the same row as c,0,0,0,0,0,0,0,0,0
190,( ( \sameCol { b } { e } ) \& ( \sameRow { e } { d } ) ) \& ( \sameCol { d } { a } ),"b is in the same column as e , e is in the same row as d and d is in the same column as a",0,0,0,0,0,0,0,0,0
191,( \sim ( ( \rightOf { a } { c } ) \& ( \leftOf { a } { b } ) ) ) \& ( \sim ( ( \rightOf { e } { c } ) \& ( \leftOf { e } { b } ) ) ),it is not the case that a is right of c and left of b and it is not the case that e is right of c and left of b,0,0,0,0,0,0,0,0,0
192,\sim ( ( ( \rightOf { e } { c } ) \& ( \leftOf { e } { b } ) ) \vee ( ( \rightOf { a } { c } ) \& ( \leftOf { a } { b } ) ) ),it is not the case that e or a is right of c and left of b,0,0,0,0,0,0,0,0,0
193,( ( \sim ( \rightOf { e } { c } ) ) \vee ( \sim ( \leftOf { e } { b } ) ) ) \& ( ( \sim ( \rightOf { a } { c } ) ) \vee ( \sim ( \leftOf { a } { b } ) ) ),all these hold : \item e is not right of c or e is not left of b \item a is not right of c or a is not left of b,0,0,0,0,0,0,0,0,0
194,\sim ( ( ( ( \frontOf { d } { b } ) \vee ( \frontOf { d } { c } ) ) \vee ( \frontOf { c } { b } ) ) \vee ( \frontOf { c } { c } ) ),"it is not the case that d is in front of b , d is in front of c , c is in front of b or c is in front of itself",0,0,0,0,0,0,0,0,0
195,( ( \large { c } ) \& ( \large { d } ) ) \vee ( \small { a } ),c and d are large or a is small,0,0,0,0,0,0,0,0,0
196,( \backOf { e } { b } ) \& ( \backOf { d } { b } ),e and d are in back of b,0,0,0,0,0,0,0,0,0
197,( ( ( \backOf { e } { b } ) \& ( \backOf { d } { b } ) ) \& ( \larger { e } { b } ) ) \& ( \larger { d } { b } ),"e is in back of b , d is in back of b , e is larger than b and d is larger than b",0,0,0,0,0,0,0,0,0
198,( ( ( c \in cube ) \& ( d \in cube ) ) \& ( \sim ( \small { d } ) ) ) \& ( \sim ( \small { c } ) ),"c is a cube , d is a cube , d is not small and c is not small",0,0,0,0,0,0,0,0,0
199,( ( d \in cube ) \& ( c \in cube ) ) \& ( \sim ( ( \small { c } ) \vee ( \small { d } ) ) ),"d is a cube , c is a cube and it is not the case that c or d is small",0,0,0,0,0,0,0,0,0
200,\sim ( ( ( \frontOf { d } { c } ) \vee ( \frontOf { d } { b } ) ) \vee ( \frontOf { c } { b } ) ),"it is not the case that d is in front of c , d is in front of b or c is in front of b",0,0,0,0,0,0,0,0,0
201,( ( ( \sim ( \frontOf { d } { c } ) ) \& ( \sim ( \frontOf { c } { c } ) ) ) \& ( \sim ( \frontOf { c } { b } ) ) ) \& ( \sim ( \frontOf { d } { b } ) ),"d is not in front of c , c is not in front of c , c is not in front of b and d is not in front of b","d is not in front of c , c is not in front of itself , c is not in front of b and d is not in front of b",0,0,0,0,0,0,0,0
202,\sim ( ( ( ( \frontOf { d } { c } ) \vee ( \frontOf { d } { b } ) ) \vee ( \frontOf { c } { b } ) ) \vee ( \frontOf { c } { c } ) ),"it is not the case that d is in front of c , d is in front of b , c is in front of b or c is in front of itself",0,0,0,0,0,0,0,0,0
203,( ( ( \larger { d } { b } ) \& ( \backOf { d } { b } ) ) \& ( \larger { e } { b } ) ) \& ( \backOf { e } { b } ),"d is larger than b , d is in back of b , e is larger than b and e is in back of b",0,0,0,0,0,0,0,0,0
204,( ( ( d \in cube ) \& ( c \in cube ) ) \& ( \sim ( \small { c } ) ) ) \& ( \sim ( \small { d } ) ),"d is a cube , c is a cube , c is not small and d is not small",0,0,0,0,0,0,0,0,0
205,( ( ( \sim ( \frontOf { d } { c } ) ) \& ( \sim ( \frontOf { d } { b } ) ) ) \& ( \sim ( \frontOf { c } { b } ) ) ) \& ( \sim ( \frontOf { c } { c } ) ),"d is not in front of c , d is not in front of b , c is not in front of b and c is not in front of c","d is not in front of c , d is not in front of b , c is not in front of b and c is not in front of itself",0,0,0,0,0,0,0,0
206,( ( ( \sim ( \frontOf { d } { c } ) ) \& ( \sim ( \frontOf { c } { c } ) ) ) \& ( \sim ( \frontOf { d } { b } ) ) ) \& ( \sim ( \frontOf { c } { b } ) ),"d is not in front of c , c is not in front of itself , d is not in front of b and c is not in front of b","d is not in front of c , c is not in front of c , d is not in front of b and c is not in front of b",0,0,0,0,0,0,0,0
207,( ( ( \sim ( \small { d } ) ) \& ( \sim ( \small { c } ) ) ) \& ( d \in cube ) ) \& ( c \in cube ),"d is not small , c is not small , d is a cube and c is a cube",0,0,0,0,0,0,0,0,0
208,( \sim ( ( \frontOf { d } { c } ) \vee ( \frontOf { c } { c } ) ) ) \& ( \sim ( ( \frontOf { d } { b } ) \vee ( \frontOf { c } { b } ) ) ),it is not the case that d is in front of c or c is in front of itself and it is not the case that d or c is in front of b,0,0,0,0,0,0,0,0,0
209,( ( ( \larger { d } { b } ) \& ( \larger { e } { b } ) ) \& ( \backOf { d } { b } ) ) \& ( \backOf { e } { b } ),"d is larger than b , e is larger than b , d is in back of b and e is in back of b",0,0,0,0,0,0,0,0,0
210,( \sim ( ( \frontOf { d } { c } ) \vee ( \frontOf { c } { b } ) ) ) \& ( \sim ( ( \frontOf { d } { b } ) \vee ( \frontOf { c } { c } ) ) ),it is not the case that d is in front of c or c is in front of b and it is not the case that d is in front of b or c is in front of itself,0,0,0,0,0,0,0,0,0
211,( ( \sameCol { a } { d } ) \& ( \sameRow { d } { e } ) ) \& ( \sameCol { e } { b } ),"a is in the same column as d , d is in the same row as e and e is in the same column as b",0,0,0,0,0,0,0,0,0
212,( ( \sameCol { b } { e } ) \& ( \sameRow { e } { d } ) ) \& ( \sameCol { a } { d } ),"b is in the same column as e , e is in the same row as d and a is in the same column as d",0,0,0,0,0,0,0,0,0
213,\sim ( \sameRow { c } { b } ),c is not in the same row as b,0,0,0,0,0,0,0,0,0
214,( ( e \in tetrahedron ) \& ( a \in tetrahedron ) ) \vee ( ( a \in tetrahedron ) \& ( f \in tetrahedron ) ),at least one of these holds : \item e is a tetahedron and a is a tetahedron \item a is a tetahedron and f is a tetahedron,0,0,0,0,0,0,0,0,0
215,( a \in tetrahedron ) \& ( ( e \in tetrahedron ) \vee ( ( a \in tetrahedron ) \& ( f \in tetrahedron ) ) ),a is a tetahedron and at least one of these holds : \item e is a tetahedron \item a is a tetahedron and f is a tetahedron,0,0,0,0,0,0,0,0,0
216,( a \in tetrahedron ) \& ( ( e \in tetrahedron ) \vee ( f \in tetrahedron ) ),all these hold : \item a is a tetahedron \item e is a tetahedron or f is a tetahedron,0,0,0,0,0,0,0,0,0
217,( ( \sameCol { b } { e } ) \& ( \sameRow { d } { e } ) ) \& ( \sameCol { a } { d } ),"b is in the same column as e , d is in the same row as e and a is in the same column as d",0,0,0,0,0,0,0,0,0
218,( \sim ( ( \frontOf { d } { c } ) \vee ( \frontOf { d } { b } ) ) ) \& ( \sim ( ( \frontOf { c } { b } ) \vee ( \frontOf { c } { c } ) ) ),it is not the case that d is in front of c or in front of b and it is not the case that c is in front of b or c is in front of itself,0,0,0,0,0,0,0,0,0
219,( ( ( \backOf { d } { b } ) \& ( \backOf { e } { b } ) ) \& ( \larger { e } { b } ) ) \& ( \larger { d } { b } ),"d is in back of b , e is in back of b , e is larger than b and d is larger than b",0,0,0,0,0,0,0,0,0
220,( \sim ( ( \frontOf { d } { b } ) \vee ( \frontOf { d } { c } ) ) ) \& ( \sim ( \frontOf { c } { b } ) ),it is not the case that d is in front of b or in front of c and c is not in front of b,0,0,0,0,0,0,0,0,0
221,( ( \sim ( \frontOf { d } { b } ) ) \& ( \sim ( \frontOf { d } { c } ) ) ) \& ( \sim ( \frontOf { c } { b } ) ),"d is not in front of b , d is not in front of c and c is not in front of b",0,0,0,0,0,0,0,0,0
222,( \small { a } ) \vee ( ( \large { d } ) \& ( \large { c } ) ),a is small or d and c are large,0,0,0,0,0,0,0,0,0
223,( ( \sim ( ( \small { d } ) \vee ( \small { c } ) ) ) \& ( c \in cube ) ) \& ( d \in cube ),"it is not the case that d or c is small , c is a cube and d is a cube",0,0,0,0,0,0,0,0,0
224,( ( a \in tetrahedron ) \& ( e \in tetrahedron ) ) \vee ( ( f \in tetrahedron ) \& ( a \in tetrahedron ) ),at least one of these holds : \item a is a tetahedron and e is a tetahedron \item f is a tetahedron and a is a tetahedron,0,0,0,0,0,0,0,0,0
225,( \sim ( ( \frontOf { c } { c } ) \vee ( \frontOf { c } { b } ) ) ) \& ( \sim ( ( \frontOf { d } { c } ) \vee ( \frontOf { d } { b } ) ) ),it is not the case that c is in front of itself or c is in front of b and it is not the case that d is in front of c or in front of b,0,0,0,0,0,0,0,0,0
226,\sim ( ( ( ( \frontOf { d } { c } ) \vee ( \frontOf { c } { c } ) ) \vee ( \frontOf { c } { b } ) ) \vee ( \frontOf { d } { b } ) ),"it is not the case that d is in front of c , c is in front of itself , c is in front of b or d is in front of b",0,0,0,0,0,0,0,0,0
227,( ( ( \sim ( \small { d } ) ) \& ( \sim ( \small { c } ) ) ) \& ( c \in cube ) ) \& ( d \in cube ),"d is not small , c is not small , c is a cube and d is a cube",0,0,0,0,0,0,0,0,0
228,( ( a \in tetrahedron ) \& ( f \in tetrahedron ) ) \vee ( ( a \in tetrahedron ) \& ( e \in tetrahedron ) ),at least one of these holds : \item a is a tetahedron and f is a tetahedron \item a is a tetahedron and e is a tetahedron,0,0,0,0,0,0,0,0,0
229,( ( \sim ( \frontOf { d } { c } ) ) \& ( \sim ( \frontOf { c } { b } ) ) ) \& ( \sim ( \frontOf { d } { b } ) ),"d is not in front of c , c is not in front of b and d is not in front of b",0,0,0,0,0,0,0,0,0
230,\sim ( ( ( \rightOf { a } { c } ) \& ( \leftOf { a } { b } ) ) \vee ( ( \rightOf { e } { c } ) \& ( \leftOf { e } { b } ) ) ),it is not the case that a or e is right of c and left of b,0,0,0,0,0,0,0,0,0
231,( ( \sameCol { b } { e } ) \& ( \sameCol { d } { a } ) ) \& ( \sameRow { e } { d } ),"b is in the same column as e , d is in the same column as a and e is in the same row as d",0,0,0,0,0,0,0,0,0
232,( \frontOf { b } { c } ) \vee ( \frontOf { c } { b } ),b is in front of c or c is in front of b,0,0,0,0,0,0,0,0,0
233,( \sim ( ( \frontOf { d } { b } ) \vee ( \frontOf { c } { b } ) ) ) \& ( \sim ( \frontOf { d } { c } ) ),it is not the case that d or c is in front of b and d is not in front of c,0,0,0,0,0,0,0,0,0
234,\sim ( ( ( ( \frontOf { d } { c } ) \vee ( \frontOf { c } { c } ) ) \vee ( \frontOf { d } { b } ) ) \vee ( \frontOf { c } { b } ) ),"it is not the case that d is in front of c , c is in front of itself , d is in front of b or c is in front of b",0,0,0,0,0,0,0,0,0
235,( ( ( \sim ( \frontOf { c } { c } ) ) \& ( \sim ( \frontOf { c } { b } ) ) ) \& ( \sim ( \frontOf { d } { c } ) ) ) \& ( \sim ( \frontOf { d } { b } ) ),"c is not in front of c , c is not in front of b , d is not in front of c and d is not in front of b","c is not in front of itself , c is not in front of b , d is not in front of c and d is not in front of b",0,0,0,0,0,0,0,0
236,( \sim ( ( \rightOf { e } { c } ) \& ( \leftOf { e } { b } ) ) ) \& ( \sim ( ( \leftOf { a } { b } ) \& ( \rightOf { a } { c } ) ) ),it is not the case that e is right of c and left of b and it is not the case that a is left of b and right of c,0,0,0,0,0,0,0,0,0
237,( ( ( c \in cube ) \& ( \sim ( \small { c } ) ) ) \& ( d \in cube ) ) \& ( \sim ( \small { d } ) ),"c is a cube , c is not small , d is a cube and d is not small",0,0,0,0,0,0,0,0,0
238,( ( ( \sim ( \frontOf { d } { c } ) ) \& ( \sim ( \frontOf { c } { b } ) ) ) \& ( \sim ( \frontOf { c } { c } ) ) ) \& ( \sim ( \frontOf { d } { b } ) ),"d is not in front of c , c is not in front of b , c is not in front of itself and d is not in front of b","d is not in front of c , c is not in front of b , c is not in front of c and d is not in front of b",0,0,0,0,0,0,0,0
239,\sim ( ( ( \frontOf { d } { b } ) \vee ( \frontOf { c } { b } ) ) \vee ( \frontOf { d } { c } ) ),"it is not the case that d is in front of b , c is in front of b or d is in front of c",0,0,0,0,0,0,0,0,0
240,\sim ( ( ( \frontOf { d } { c } ) \vee ( \frontOf { c } { b } ) ) \vee ( \frontOf { d } { b } ) ),"it is not the case that d is in front of c , c is in front of b or d is in front of b",0,0,0,0,0,0,0,0,0
241,( \sim ( ( \frontOf { d } { c } ) \vee ( \frontOf { d } { b } ) ) ) \& ( \sim ( \frontOf { c } { b } ) ),it is not the case that d is in front of c or in front of b and c is not in front of b,0,0,0,0,0,0,0,0,0
242,( ( \sim ( \frontOf { c } { b } ) ) \& ( \sim ( \frontOf { d } { c } ) ) ) \& ( \sim ( \frontOf { d } { b } ) ),"c is not in front of b , d is not in front of c and d is not in front of b",0,0,0,0,0,0,0,0,0
243,( ( ( \sim ( \small { c } ) ) \& ( c \in cube ) ) \& ( \sim ( \small { d } ) ) ) \& ( d \in cube ),"c is not small , c is a cube , d is not small and d is a cube",0,0,0,0,0,0,0,0,0
244,( ( \sim ( ( \small { d } ) \vee ( \small { c } ) ) ) \& ( d \in cube ) ) \& ( c \in cube ),"it is not the case that d or c is small , d is a cube and c is a cube",0,0,0,0,0,0,0,0,0
245,( ( \sameCol { d } { a } ) \& ( \sameRow { e } { d } ) ) \& ( \sameCol { b } { e } ),"d is in the same column as a , e is in the same row as d and b is in the same column as e",0,0,0,0,0,0,0,0,0
246,( ( ( \backOf { d } { b } ) \& ( \backOf { e } { b } ) ) \& ( \smaller { b } { e } ) ) \& ( \smaller { b } { d } ),"d is in back of b , e is in back of b , b is smaller than e and b is smaller than d",0,0,0,0,0,0,0,0,0
247,( ( ( \backOf { d } { b } ) \& ( \backOf { e } { b } ) ) \& ( \backOf { d } { b } ) ) \& ( \backOf { e } { b } ),"d , e , d and e are in back of b",0,0,0,0,0,0,0,0,0
248,\sim ( ( \large { e } ) \& ( \sim ( \backOf { e } { a } ) ) ),it is not the case that e is large and e is not in back of a,0,0,0,0,0,0,0,0,0
249,( ( \sameCol { b } { e } ) \& ( \sameRow { d } { e } ) ) \& ( \sameCol { d } { a } ),"b is in the same column as e , d is in the same row as e and d is in the same column as a",0,0,0,0,0,0,0,0,0
250,( ( \sim ( \sim ( \sameCol { b } { e } ) ) ) \& ( \sameRow { e } { d } ) ) \& ( \sameCol { d } { a } ),"it is not the case that b is not in the same column as e , e is in the same row as d and d is in the same column as a",0,0,0,0,0,0,0,0,0
251,( ( ( \sim ( \frontOf { c } { b } ) ) \& ( \sim ( \frontOf { d } { b } ) ) ) \& ( \sim ( \frontOf { d } { c } ) ) ) \& ( \sim ( \frontOf { c } { c } ) ),"c is not in front of b , d is not in front of b , d is not in front of c and c is not in front of itself","c is not in front of b , d is not in front of b , d is not in front of c and c is not in front of c",0,0,0,0,0,0,0,0
252,( ( ( \sim ( \frontOf { d } { c } ) ) \& ( \sim ( \frontOf { c } { b } ) ) ) \& ( \sim ( \frontOf { d } { b } ) ) ) \& ( \sim ( \frontOf { c } { c } ) ),"d is not in front of c , c is not in front of b , d is not in front of b and c is not in front of c","d is not in front of c , c is not in front of b , d is not in front of b and c is not in front of itself",0,0,0,0,0,0,0,0
253,\sim ( ( ( ( \frontOf { d } { c } ) \vee ( \frontOf { c } { b } ) ) \vee ( \frontOf { d } { b } ) ) \vee ( \frontOf { c } { c } ) ),"it is not the case that d is in front of c , c is in front of b , d is in front of b or c is in front of itself",0,0,0,0,0,0,0,0,0
254,( ( ( \sim ( \small { c } ) ) \& ( \sim ( \small { d } ) ) ) \& ( d \in cube ) ) \& ( c \in cube ),"c is not small , d is not small , d is a cube and c is a cube",0,0,0,0,0,0,0,0,0
255,\sim ( ( ( \rightOf { e } { c } ) \& ( \leftOf { e } { b } ) ) \vee ( ( \leftOf { a } { b } ) \& ( \rightOf { a } { c } ) ) ),it is not the case that e is right of c and left of b or a is left of b and right of c,0,0,0,0,0,0,0,0,0
256,( \sim ( ( \leftOf { e } { b } ) \& ( \rightOf { e } { c } ) ) ) \& ( \sim ( ( \rightOf { a } { c } ) \& ( \leftOf { a } { b } ) ) ),it is not the case that e is left of b and right of c and it is not the case that a is right of c and left of b,0,0,0,0,0,0,0,0,0
